DEM_AGE_LONG,DEM_AGE_SHORT,DEM_GENDER,DEM_REGION,DEM_EDUCATION_LONG,DEM_EDUCATION_SHORT,DEM_MARITALSTATUS_LONG,DEM_MARITALSTATUS_SHORT,DEM_HOUSEHOLDSIZE,DEM_FAMILYINCOME_LONG,DEM_FAMILYINCOME_SHORT,DEM_EMPLOYMENT,DEM_ETHNICITY_LONG,DEM_ETHNICITY_SHORT,IDNUM,RANDOMSPLIT,Q01_ATAHC,Q01_ATWT,Q01_AOSS,Q01_CS,Q01_E,Q01_ESBPAY,Q01_GMIFP,Q01_HAJ,Q01_HHI,Q01_HQ,Q01_I,Q01_KAH,Q01_NOFHFAE,Q01_PHP,Q01_PRS,Q01_PESACAOW,Q01_RE,Q01_SM,Q01_ST,Q01_WAPL,Q01A,Q02,Q03,Q04,Q05,Q06,Q07_1,Q07_2,Q07_3,Q07_4,Q07_5,Q7_TOPPRIORITIES,Q08_1,Q08_2,Q08_3,Q08_4,Q09_1,Q09_2,Q09_3,Q09_4,Q09_5,Q10,Q11A,Q11B,Q12,Q13A,Q13B,Q14_1,Q14_2,Q14_3,Q14_4,Q15A_ATGE,Q15A_AHC,Q15A_AHI,Q15A_CE,Q15A_D,Q15A_ER,Q15A_GBM,Q15A_HITH,Q15A_L,Q15A_PCB,Q15A_TBSTLI,Q15A_OTH,Q15B_1,Q15B_2,Q15B_3,Q15B_4,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q17_ICTPI,Q17_ICRMO,Q17_MCMKM,Q17_TCHSA,Q17_IPALO,Q17_BAMOT,Q17_IIVIT,Q17_IAWOC,Q17_IETBA,Q17_MOTCH,Q17_IFHAT,Q17_MOTCC,Q17_MCCWT,Q17_MCHTR,Q17_MCWTT,Q17_IKMNW,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q20_1,Q20_2,Q20_3,Q20_4,Q21,Q22_1,Q22_2,Q23,Q24,Q25,Q26,Q27,Q28,Q28A,Q29A_1,Q29A_2,Q29A_3,Q29A_4,Q29A_5,Q29A_6,Q29A_7,Q29A_8,Q29B,Q30_1,Q30_2,Q30_3,Q30_4,Q31_1,Q31_2,Q32,Q33,Q33A,Q34,WEIGHT
27,1,2,4,12,4,1,1,2,11,3,1,1,1,26,1,5,2,4,4,4,5,3,3,5,3,3,4,3,5,4,5,2,5,5,4,9,2,3,2,2,2,,,,,,0,4,4,5,4,5,5,4,4,4,5,2,,3,3,,2,2,3,2,0,0,1,0,0,1,0,0,0,1,0,0,2,2,2,1,19,-1,28,19,2,28,50,3,3,3,3,2,2,3,3,3,3,2,3,3,3,2,3,3,4,4,4,4,4,4,2,3,1,1,2,2,2,2,4,3,5,5,2,5,4,2,2,2,6,2,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,3,3,1,2,,2,1.746273782
28,1,2,3,14,4,1,1,2,14,5,1,1,1,27,1,5,2,4,5,4,3,3,4,5,5,5,5,5,5,1,5,4,5,5,5,5,2,1,1,2,3,2,3,,,,2,4,4,4,4,5,5,5,2,2,5,2,,3,1,,3,3,3,3,0,0,1,1,0,1,0,0,0,0,0,0,2,2,1,1,39,-1,-1,20,17,-1,-1,23,3,3,3,4,3,4,4,3,4,3,4,4,3,4,2,3,4,4,2,4,3,2,2,2,1,1,2,2,2,2,4,4,4,5,3,3,1,2,2,1,6,2,2,,1,2,2,2,2,2,2,2,,1,0,0,0,3,3,1,2,,2,1.416668212
70,3,1,4,9,2,1,1,2,12,4,5,1,1,28,2,4,1,3,2,3,2,4,3,4,2,3,4,2,4,3,4,2,4,3,2,,2,2,3,2,3,,,,,,0,4,3,5,2,4,5,4,3,2,3,,1,1,,2,2,2,3,3,0,1,1,0,0,1,0,0,0,0,0,0,4,2,3,3,73,15,50,72,12,38,84,11,2,3,3,1,2,3,2,1,4,2,2,3,3,3,2,1,4,3,3,4,4,4,3,2,2,2,2,2,1,1,4,4,1,5,2,2,1,1,2,1,1,2,1,2,1,2,2,1,2,2,2,2,,0,0,1,0,4,3,4,1,2,2,1.136276897
54,2,2,2,12,4,4,3,2,12,4,1,1,1,29,1,4,4,5,4,5,4,5,5,4,4,4,4,5,5,3,4,1,5,4,4,15,1,1,1,1,2,2,4,3,1,,4,4,5,5,3,5,5,5,4,5,2,1,,3,4,,2,2,2,3,1,0,0,0,0,1,0,0,0,1,0,0,5,1,1,3,91,29,51,84,50,16,67,26,3,3,3,2,3,3,3,3,3,4,3,3,4,3,3,2,4,4,4,4,4,4,3,2,2,1,2,2,2,2,4,5,5,5,1,5,1,1,2,2,6,2,1,1,1,2,2,2,2,2,2,2,,0,0,1,0,4,4,4,2,,2,0.8394634074
68,3,2,3,11,3,1,1,2,11,3,5,1,1,30,2,4,1,4,4,4,3,4,3,4,3,4,5,4,5,2,5,2,5,5,4,9,2,2,2,2,3,,,,,,0,2,2,5,3,2,5,3,2,5,1,,1,2,,4,2,2,1,3,0,0,0,0,0,1,0,0,0,1,0,1,5,1,2,3,88,21,79,74,52,28,76,17,2,3,3,3,3,3,4,3,4,3,3,3,2,2,2,1,4,4,3,5,5,4,4,3,2,2,2,2,1,2,4,5,2,4,2,5,2,1,1,1,6,2,1,2,2,2,2,1,2,1,2,2,,0,1,0,0,3,2,3,1,2,2,0.8771983807
38,1,2,1,13,4,1,1,5,14,5,1,1,1,31,1,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,3,5,5,5,1,1,1,2,1,2,2,1,4,,,3,5,5,5,5,5,5,5,5,5,5,1,,1,1,,3,3,3,3,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,-1,20,69,20,4,14,12,16,3,2,2,1,2,1,2,1,2,2,3,2,3,3,3,1,4,4,4,4,4,4,3,3,1,1,1,1,1,2,4,4,4,2,2,2,2,2,2,2,6,2,1,1,1,2,2,2,2,2,2,2,,0,0,1,0,4,4,2,2,,2,1.044681576
57,2,2,1,9,2,1,1,3,16,7,1,1,1,32,1,4,1,3,4,2,2,4,4,4,4,3,3,2,5,4,4,2,5,5,3,7,2,2,3,1,2,4,,,,,1,3,4,4,4,5,5,4,3,3,4,1,,3,4,,2,2,3,3,0,1,1,0,0,1,0,0,0,0,0,0,4,2,3,2,50,6,-1,26,4,21,66,70,2,2,1,1,2,1,1,2,1,2,1,2,2,2,2,1,3,3,4,4,4,4,4,4,2,1,2,2,1,2,5,5,1,2,2,3,1,2,2,2,4,2,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,3,3,4,2,,2,0.9189492942
27,1,2,4,10,3,5,4,5,13,4,1,3,3,33,2,5,1,1,1,1,4,5,1,3,3,3,3,3,5,1,5,3,5,5,5,11,1,1,1,2,1,1,2,3,5,,4,5,5,5,4,5,4,4,5,5,3,,1,3,,1,3,3,3,1,0,1,1,0,0,1,0,0,0,0,0,0,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,3,1,1,1,1,2,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,4,4,3,3,2,2,2,6,2,2,,1,2,2,2,2,2,2,2,,0,0,1,0,3,3,2,2,,2,2.349460946
33,1,1,4,10,3,1,1,6,13,4,1,1,1,34,1,5,2,3,5,4,3,3,5,3,4,4,4,4,5,3,5,3,5,5,5,10,1,1,1,1,2,2,4,1,3,,4,5,5,5,4,5,5,4,4,4,5,2,,3,3,,3,3,3,3,1,1,0,0,0,0,0,0,0,1,0,0,2,2,1,1,77,25,48,18,1,49,48,18,3,2,3,2,2,3,4,2,4,4,4,3,4,3,3,3,4,4,4,4,4,3,4,1,1,1,2,2,1,2,5,5,4,1,2,1,1,1,1,1,6,2,1,1,1,2,2,2,2,2,2,2,,0,1,0,0,3,3,3,1,2,2,1.540903227
66,3,2,3,9,2,1,1,2,6,2,1,3,3,35,1,5,5,3,5,5,2,3,5,5,5,5,5,4,5,3,5,5,5,4,3,9,2,2,1,1,1,4,3,3,,,3,5,4,3,4,4,5,5,5,4,2,1,,2,4,,2,2,2,2,0,1,1,0,0,0,0,0,0,1,0,0,2,1,2,1,48,50,2,50,2,4,50,48,2,3,2,1,2,3,4,2,4,2,3,3,2,3,2,1,5,5,4,5,5,5,5,5,1,1,1,2,2,2,5,5,3,3,3,5,5,2,2,1,1,2,1,2,2,1,2,1,2,2,2,1,,1,0,0,0,3,3,3,2,,2,1.279839615
68,3,2,4,9,2,4,3,2,12,4,1,3,3,36,2,5,3,4,4,4,4,5,5,4,4,3,4,5,4,5,5,3,5,5,4,10,1,1,2,1,2,4,1,2,,,3,4,4,5,4,5,5,4,4,4,5,,1,3,,1,3,3,3,2,0,1,0,1,0,0,0,0,0,1,0,0,3,2,3,3,24,65,41,25,26,42,8,22,2,1,1,2,1,3,3,1,4,1,2,2,3,2,2,3,4,5,4,4,4,3,3,3,2,2,2,2,2,2,4,3,3,3,2,5,5,1,2,2,5,2,1,2,2,2,-1,1,2,2,2,2,,0,0,1,0,1,2,1,2,,2,1.245580026
37,1,2,1,12,4,1,1,2,17,8,1,2,2,37,1,4,4,3,2,4,4,4,4,4,4,4,3,4,4,3,4,4,5,4,4,7,1,1,1,1,2,2,4,1,3,,4,4,4,4,4,5,4,5,4,4,5,1,,1,2,,3,3,3,2,1,0,0,0,1,1,0,0,0,0,0,0,4,4,4,4,-1,-1,50,-1,-1,-1,50,-1,1,2,2,3,2,2,2,2,3,2,2,2,2,2,2,1,4,4,4,4,4,3,4,4,2,2,2,2,2,2,4,4,4,4,3,3,3,2,2,2,4,2,1,2,1,1,1,3,3,3,3,3,,0,0,1,0,2,3,3,2,,2,0.7291866516
63,2,1,2,9,2,1,1,3,10,3,6,1,1,38,1,5,3,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,1,1,1,2,2,2,2,1,,,,2,5,5,5,3,5,5,5,4,4,1,2,,3,2,,3,3,3,3,0,1,1,0,0,1,0,0,0,0,0,0,2,1,2,1,1,36,24,7,7,14,20,10,3,2,1,2,2,1,1,2,2,2,2,2,2,3,2,2,4,4,4,5,5,3,4,4,1,1,2,1,2,2,4,4,3,4,4,1,1,2,1,1,4,2,1,2,1,2,2,1,2,2,2,2,,0,0,1,0,3,3,4,1,2,2,1.115138481
76,3,1,2,14,4,1,1,2,13,4,5,1,1,39,1,5,2,4,5,3,3,3,3,5,3,3,3,3,4,2,4,3,5,4,4,7,1,1,2,2,3,1,2,,,,2,5,5,4,5,5,5,5,5,5,5,1,,3,4,,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,1,2,3,1,19,3,-1,12,2,67,26,10,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,1,1,2,2,1,2,3,3,3,3,2,4,3,2,2,2,5,2,1,2,2,2,1,1,2,2,2,2,,0,0,1,0,3,3,2,2,,2,0.4817381948
59,2,1,3,12,4,1,1,2,12,4,1,1,1,40,2,2,3,2,3,4,3,5,3,3,2,3,4,1,4,4,4,3,5,5,3,7,2,2,3,3,3,,,,,,0,3,3,3,2,2,5,4,5,5,1,,1,1,,4,2,2,2,2,0,0,0,0,0,0,1,1,0,1,0,0,5,5,5,5,2,50,50,90,19,50,89,10,3,2,3,1,3,1,1,1,1,1,2,2,2,4,1,1,3,3,3,4,3,3,3,3,2,2,2,2,2,1,3,3,3,4,1,5,3,2,2,2,6,2,3,1,1,2,2,2,2,2,2,2,,0,0,1,0,4,3,2,2,,2,0.5868356381
34,1,2,3,10,3,5,4,4,13,4,1,2,2,41,1,4,2,4,5,3,3,4,5,4,4,5,3,5,5,4,5,5,5,3,3,9,1,1,2,2,3,2,1,,,,2,5,5,5,4,5,5,5,4,4,5,1,,3,3,,3,3,3,3,1,1,0,0,0,1,0,0,0,0,0,0,2,1,3,1,21,70,-1,29,-1,-1,-1,23,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,4,5,4,5,5,3,2,2,1,1,2,2,2,2,3,5,3,4,3,4,4,1,1,1,3,2,1,2,1,2,2,2,1,2,2,2,,0,0,1,0,3,4,3,1,1,2,1.315179095
73,3,1,2,10,3,1,1,4,10,3,5,1,1,42,2,5,4,4,5,4,2,5,4,5,4,4,4,4,5,4,5,5,5,5,4,7,2,2,1,2,2,3,,,,,1,2,2,3,2,4,3,4,5,4,2,,1,1,,2,2,2,3,3,0,0,0,0,0,1,1,0,0,1,0,0,5,4,5,5,34,25,-1,-1,-1,24,69,15,2,1,1,1,1,1,2,1,3,1,3,2,2,1,1,2,3,2,3,4,4,4,4,4,2,1,2,2,2,2,4,3,3,4,3,5,4,2,1,2,6,2,1,2,2,2,1,1,2,1,2,2,,0,1,0,0,3,3,4,1,2,2,0.6982631579
57,2,1,3,9,2,1,1,2,16,7,5,1,1,43,1,3,2,3,3,3,4,4,2,3,3,3,3,3,3,3,3,2,5,4,3,7,3,3,2,3,2,,,,,,0,1,1,1,1,1,3,3,4,3,1,1,,-1,4,,-1,2,-1,2,0,0,0,0,0,0,1,0,0,1,0,0,5,5,5,5,89,91,82,88,-1,-1,-1,-1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,3,4,1,1,2,1,1,6,2,1,1,1,2,2,2,2,2,2,2,,0,1,0,0,3,3,1,2,,2,0.7708738174
59,2,1,2,12,4,1,1,2,14,5,2,1,1,44,1,2,1,2,2,2,1,4,2,2,2,2,2,3,4,3,3,2,5,3,3,7,2,3,2,2,2,,,,,,0,4,3,4,3,4,5,5,3,5,2,1,,1,4,,2,2,3,2,0,1,0,1,0,0,0,0,0,1,0,0,4,2,2,3,16,18,51,83,19,19,85,9,3,3,3,2,3,4,4,3,4,3,3,3,2,2,1,2,3,3,3,4,4,3,3,3,2,1,2,2,2,2,3,4,3,5,2,5,3,1,2,2,2,2,3,2,1,2,2,2,2,2,2,2,,0,0,1,0,3,2,1,2,,2,0.4760716231
44,1,2,1,14,4,1,1,2,16,7,1,1,1,45,2,4,2,3,3,2,4,5,3,4,4,3,3,3,5,3,5,3,5,5,3,9,1,1,1,1,2,1,4,2,3,,4,5,5,3,5,5,5,5,5,3,4,,1,3,,3,2,2,3,3,0,1,1,0,0,1,0,0,0,0,0,0,3,2,3,1,-1,81,63,11,-1,-1,67,19,2,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,4,4,4,4,4,4,4,4,2,2,2,2,2,2,4,4,3,3,2,5,5,2,2,2,4,2,3,2,1,2,2,2,2,2,2,2,,1,0,0,0,4,3,3,2,,2,0.576288129
73,3,2,3,13,4,3,2,1,10,3,5,1,1,46,1,3,3,2,3,4,4,5,3,3,3,3,4,3,4,3,4,3,4,5,3,11,2,1,1,2,2,2,3,,,,2,3,4,4,3,4,4,4,4,4,4,1,,3,1,,2,2,2,3,0,0,0,1,0,1,0,0,0,1,0,0,3,2,2,3,50,-1,50,28,50,32,50,29,3,3,3,2,3,3,4,3,3,4,4,3,3,3,3,2,5,3,3,4,4,3,3,3,2,1,2,2,1,2,1,3,3,4,1,4,3,2,2,2,6,2,1,2,2,2,2,1,2,2,2,1,,0,0,1,0,3,2,3,2,,2,0.5478553517
61,2,2,4,10,3,1,1,2,17,8,1,1,1,47,1,3,1,4,3,3,5,4,5,4,2,5,3,4,5,2,3,2,5,5,3,7,2,2,2,2,2,,,,,,0,3,3,5,3,5,5,5,5,3,1,1,,3,4,,2,1,3,3,0,1,0,0,0,1,0,0,0,1,0,0,5,1,5,3,82,-1,83,83,6,86,-1,1,3,3,3,2,2,1,2,3,3,4,4,3,2,3,2,1,4,4,5,5,5,4,3,3,1,1,2,1,2,2,3,5,3,4,3,3,1,1,2,2,6,2,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,3,3,4,2,,2,0.4723327213
71,3,2,4,10,3,1,1,2,14,5,5,1,1,48,1,2,2,2,3,3,2,4,3,3,3,3,5,2,5,4,4,3,5,5,4,7,2,2,2,2,3,,,,,,0,3,3,5,3,4,5,4,5,4,1,1,,3,4,,2,2,2,3,1,0,0,0,0,0,0,1,0,1,0,0,5,1,1,3,51,61,-1,70,69,28,-1,71,3,2,2,1,2,1,2,2,1,2,1,3,2,2,2,1,4,2,5,3,5,2,3,3,1,1,2,1,2,2,3,1,1,5,2,5,4,1,2,2,5,2,1,2,1,2,2,1,2,2,2,2,,0,0,1,0,4,3,3,2,,2,0.7116289976
51,2,1,1,13,4,3,2,1,14,5,1,1,1,49,2,5,4,5,5,5,5,4,4,5,4,5,5,5,5,3,5,5,5,5,5,4,1,1,1,1,2,1,2,1,3,,4,5,5,5,5,5,5,5,3,2,5,,2,1,,3,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,1,0,46,29,33,39,41,43,24,3,4,3,4,3,4,4,4,4,3,3,3,3,4,4,4,5,5,3,3,4,4,5,5,1,1,1,1,1,2,5,5,4,4,4,1,1,1,1,2,6,2,2,,1,2,2,2,2,2,2,2,,0,1,0,0,2,2,4,2,,2,0.51244759
51,2,1,3,10,3,5,4,1,7,2,1,1,1,50,2,4,2,3,4,5,4,5,3,3,2,4,5,4,5,3,4,2,5,4,3,11,1,2,2,2,2,1,,,,,1,5,4,4,4,4,5,5,5,5,2,,1,3,,4,2,2,3,3,0,0,0,0,0,1,0,1,0,1,0,0,5,2,2,3,10,-1,37,33,7,0,74,-1,3,3,2,1,2,3,4,2,2,2,3,3,2,3,2,2,4,4,4,5,3,4,3,3,2,1,2,2,1,2,3,2,3,4,3,-1,2,2,2,1,6,2,1,2,2,1,1,2,2,2,2,2,,0,0,1,0,3,3,4,1,1,2,0.8995342312
40,1,1,2,12,4,1,1,2,14,5,1,1,1,51,1,3,2,3,3,4,3,4,4,3,3,4,5,5,5,3,5,4,4,5,4,9,1,1,1,1,2,2,1,4,3,,4,3,3,3,3,3,4,4,4,2,4,2,,1,4,,3,3,3,3,0,0,0,0,0,1,0,1,0,1,0,0,5,5,5,2,77,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,3,2,2,3,4,3,3,3,1,1,1,2,2,2,3,3,3,3,2,3,1,2,2,2,6,2,1,5,1,2,2,2,2,2,2,2,,1,1,0,0,4,4,1,2,,-1,0.8992845482
55,2,2,4,10,3,3,2,3,13,4,1,3,3,52,1,5,2,3,3,4,4,5,5,5,3,4,4,4,4,4,4,3,5,5,4,1,2,1,1,2,2,2,2,,,,2,5,5,4,4,5,5,5,4,4,4,1,,3,2,,2,2,3,3,0,1,1,0,0,0,0,0,0,1,0,0,2,2,4,2,42,42,42,14,12,26,18,48,2,1,1,1,2,1,2,2,3,2,1,2,2,1,1,1,3,4,4,3,3,3,3,3,1,1,1,2,2,2,4,5,4,3,3,5,5,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,3,3,4,2,,2,0.8776786456
36,1,1,3,9,2,1,1,2,12,4,1,1,1,53,2,4,2,5,4,4,4,4,4,5,4,4,5,4,5,5,5,4,5,5,4,8,2,1,2,2,2,2,,,,,1,4,4,4,4,5,5,5,5,5,1,,1,2,,3,2,2,2,2,0,1,1,0,0,1,0,0,0,0,0,0,3,3,3,3,24,27,51,44,8,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,4,4,4,1,1,1,1,1,1,2,2,2,2,5,5,2,1,1,1,6,2,3,6,2,2,2,2,2,2,2,2,1,0,0,1,0,1,1,3,1,2,2,2.121144362
20,1,1,4,9,2,5,4,3,16,7,7,4,4,54,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,2,2,2,2,2,,,,,,0,3,3,3,3,3,3,3,3,3,3,1,,3,-1,,2,2,2,2,0,0,1,1,0,0,1,0,0,0,0,0,3,3,3,3,50,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,4,2,9,,3,3,3,3,3,3,3,3,2,0,0,1,0,3,3,4,2,,2,3.829488919
62,2,2,3,10,3,1,1,2,9,3,1,1,1,55,1,2,1,1,2,2,2,1,1,2,2,4,1,2,1,1,2,1,1,4,2,,2,1,1,2,2,2,3,,,,2,4,4,3,5,5,5,4,4,5,1,1,,3,4,,2,2,3,2,0,1,1,0,0,1,0,0,0,0,0,0,3,3,3,1,-1,-1,-1,35,31,-1,26,-1,2,1,1,1,2,1,2,1,2,1,2,2,2,1,1,1,3,3,3,4,4,4,4,4,2,2,2,2,2,2,3,4,3,4,4,4,4,2,2,2,1,2,1,2,1,1,3,2,2,2,2,2,,0,0,1,0,3,2,1,2,,2,0.6880343627
36,1,2,2,10,3,1,1,4,6,2,1,1,1,56,2,5,4,4,4,4,4,4,5,4,4,4,4,4,3,3,4,2,4,5,4,1,1,1,1,1,1,1,4,2,5,3,5,5,5,5,5,5,5,5,2,2,5,,2,3,,3,3,3,3,3,0,1,0,0,0,1,0,0,0,0,1,0,2,2,3,2,30,-1,-1,-1,19,31,28,-1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,4,4,3,3,2,2,2,2,2,2,2,2,2,5,5,5,5,3,2,2,1,2,1,1,2,2,,2,2,2,2,2,2,2,2,1,0,0,1,0,1,3,3,1,2,1,0.8010803625
45,1,2,3,10,3,1,1,7,6,2,1,3,3,57,1,5,1,3,5,4,2,5,5,4,2,5,4,3,3,5,5,4,3,3,2,11,2,2,2,1,3,4,,,,,1,3,3,5,4,4,5,5,2,2,1,1,,2,2,,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,5,5,5,5,1,64,1,30,0,0,34,0,1,1,1,1,1,4,1,1,4,2,3,1,2,1,1,1,2,2,2,4,2,2,2,2,2,2,2,2,2,2,5,5,5,3,5,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,1,0,1,0,0,2,2,4,1,2,2,0.8211439982
85,3,2,3,10,3,1,1,2,16,7,5,1,1,58,1,5,2,4,3,5,2,4,4,5,5,5,5,3,5,1,4,4,5,5,4,1,1,1,1,1,1,1,4,2,5,3,5,4,5,4,5,5,5,5,5,5,5,2,,3,4,,3,3,3,3,0,0,1,0,0,1,0,0,0,1,0,0,1,2,3,1,3,21,52,29,4,3,50,12,2,2,1,3,1,1,3,2,3,2,3,3,4,4,3,1,4,4,4,5,4,4,1,1,1,1,2,2,1,2,4,4,4,4,2,1,1,1,2,2,3,2,3,2,1,2,2,1,2,2,2,2,,0,1,0,0,4,3,3,2,,1,0.6021930309
62,2,1,4,13,4,2,2,4,14,5,1,3,3,59,2,4,3,2,3,5,2,5,5,5,4,5,5,5,5,1,5,3,5,5,4,15,1,1,2,2,2,1,2,,,,2,5,5,5,5,5,5,5,5,5,5,,1,1,,3,2,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,2,3,2,1,30,34,-1,29,-1,-1,30,-1,4,2,2,1,2,2,3,2,3,2,3,3,2,3,2,2,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,1,4,4,3,2,1,1,2,2,6,2,1,2,2,1,2,1,1,1,1,1,,0,1,0,0,4,4,3,2,,2,0.7518894176
53,2,2,4,12,4,1,1,2,16,7,1,4,4,60,2,3,3,4,3,3,4,4,3,3,3,4,3,3,4,1,4,3,3,3,3,,2,2,2,2,2,,,,,,0,2,3,2,5,4,3,3,4,3,1,,1,3,,1,2,1,1,3,0,0,0,1,0,0,1,0,0,1,0,0,5,4,3,3,80,37,85,49,76,82,29,28,3,2,2,4,2,3,2,2,3,2,3,2,3,4,2,1,4,4,3,4,3,3,2,2,2,2,2,2,2,2,3,3,3,3,2,1,1,2,2,1,3,2,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,3,3,4,2,,1,0.626197716
67,3,1,4,10,3,1,1,6,11,3,1,3,3,61,1,4,1,1,1,3,1,1,3,4,1,3,4,4,3,1,1,1,1,1,3,,3,3,2,3,2,,,,,,0,3,1,1,3,1,5,3,5,5,1,1,,1,4,,2,1,2,3,0,0,0,1,0,0,0,1,0,1,0,0,5,5,5,3,2,14,37,50,11,33,90,9,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,1,1,1,2,1,1,2,2,2,6,2,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,3,4,4,2,,2,0.7620843144
47,1,2,-1,13,4,1,1,5,15,6,2,1,1,62,1,4,5,5,4,5,5,5,4,4,4,4,5,5,5,5,5,3,5,5,4,8,2,1,1,2,2,2,2,,,,2,4,4,4,3,4,5,5,5,4,2,1,,1,1,,3,3,3,3,0,0,1,1,0,0,0,0,0,1,0,0,4,1,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,-1,-1,-1,-1,-1,0.8579879356
24,1,2,2,10,3,1,1,6,13,4,1,3,3,63,1,5,3,5,4,3,3,5,5,5,4,5,4,4,5,3,5,4,5,5,5,7,1,1,1,1,2,2,1,3,4,,4,4,5,4,5,5,5,5,5,5,5,2,,1,3,,3,3,3,3,0,0,1,0,1,1,0,0,0,0,0,0,5,3,3,1,-1,-1,-1,30,18,32,5,30,3,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,3,3,2,2,1,1,1,1,1,2,2,2,2,5,5,5,5,3,4,4,1,2,2,6,2,1,1,2,2,2,2,1,2,2,2,,0,1,0,0,3,4,2,2,,2,2.349460946
75,3,1,2,9,2,1,1,2,10,3,5,1,1,64,2,3,2,2,4,2,1,3,3,2,2,2,2,1,3,1,3,2,3,5,4,3,2,2,3,3,2,,,,,,0,1,1,2,2,2,4,4,2,5,1,,1,3,,4,1,1,1,2,0,0,0,0,0,0,1,0,1,1,0,0,5,5,5,5,-1,49,50,91,92,97,97,74,3,3,2,2,1,3,2,2,2,2,4,3,3,3,2,3,2,3,4,3,2,3,2,4,2,2,2,2,2,2,3,3,4,3,5,2,2,1,1,2,5,2,1,2,2,2,2,1,2,1,2,2,,0,0,1,0,2,2,4,2,,2,1.136276897
73,3,1,3,12,4,1,1,2,16,7,5,1,1,65,2,5,3,3,3,3,3,4,3,5,3,4,3,3,3,2,5,2,5,3,3,1,2,2,2,1,2,4,,,,,1,5,4,4,4,5,5,5,3,3,5,,1,3,,3,2,2,3,3,0,1,0,0,0,1,0,0,0,1,0,0,1,2,2,1,0,0,27,1,1,6,13,0,3,2,3,2,2,3,4,4,4,2,3,3,3,3,3,2,4,4,4,4,4,3,1,1,1,1,1,2,2,2,3,3,3,4,2,1,1,1,2,2,4,2,1,2,-1,1,-1,1,-1,-1,-1,-1,,0,0,1,0,4,3,3,2,,2,0.4076553719
58,2,2,3,9,2,1,1,4,8,3,6,3,3,66,2,2,5,3,5,5,5,1,5,5,5,5,4,5,5,5,5,1,5,5,5,6,1,1,1,1,1,4,2,3,5,1,5,5,5,5,5,5,5,5,5,5,5,,1,3,,2,2,3,1,3,0,0,1,0,0,1,0,0,0,0,1,0,2,1,1,1,51,0,-1,-1,-1,-1,-1,-1,2,2,2,3,4,4,4,3,4,2,3,3,4,2,2,3,4,3,3,3,3,3,3,3,1,1,1,2,2,2,4,5,5,5,4,4,5,1,1,2,6,2,1,2,2,2,2,2,1,2,2,2,,0,1,0,0,4,4,3,2,,2,0.8338716266
