DEM_AGE_LONG	DEM_AGE_SHORT	DEM_GENDER	DEM_REGION	DEM_EDUCATION_LONG	DEM_EDUCATION_SHORT	DEM_MARITALSTATUS_LONG	DEM_MARITALSTATUS_SHORT	DEM_HOUSEHOLDSIZE	DEM_FAMILYINCOME_LONG	DEM_FAMILYINCOME_SHORT	DEM_EMPLOYMENT	DEM_ETHNICITY_LONG	DEM_ETHNICITY_SHORT	IDNUM	RANDOMSPLIT	Q01_ATAHC	Q01_ATWT	Q01_AOSS	Q01_CS	Q01_E	Q01_ESBPAY	Q01_GMIFP	Q01_HAJ	Q01_HHI	Q01_HQ	Q01_I	Q01_KAH	Q01_NOFHFAE	Q01_PHP	Q01_PRS	Q01_PESACAOW	Q01_RE	Q01_SM	Q01_ST	Q01_WAPL	Q01A	Q02	Q03	Q04	Q05	Q06	Q07_1	Q07_2	Q07_3	Q07_4	Q07_5	Q7_TOPPRIORITIES	Q08_1	Q08_2	Q08_3	Q08_4	Q09_1	Q09_2	Q09_3	Q09_4	Q09_5	Q10	Q11A	Q11B	Q12	Q13A	Q13B	Q14_1	Q14_2	Q14_3	Q14_4	Q15A_ATGE	Q15A_AHC	Q15A_AHI	Q15A_CE	Q15A_D	Q15A_ER	Q15A_GBM	Q15A_HITH	Q15A_L	Q15A_PCB	Q15A_TBSTLI	Q15A_OTH	Q15B_1	Q15B_2	Q15B_3	Q15B_4	Q16_1	Q16_2	Q16_3	Q16_4	Q16_5	Q16_6	Q16_7	Q16_8	Q17_ICTPI	Q17_ICRMO	Q17_MCMKM	Q17_TCHSA	Q17_IPALO	Q17_BAMOT	Q17_IIVIT	Q17_IAWOC	Q17_IETBA	Q17_MOTCH	Q17_IFHAT	Q17_MOTCC	Q17_MCCWT	Q17_MCHTR	Q17_MCWTT	Q17_IKMNW	Q18_1	Q18_2	Q18_3	Q18_4	Q18_5	Q18_6	Q18_7	Q18_8	Q19_1	Q19_2	Q19_3	Q19_4	Q19_5	Q19_6	Q20_1	Q20_2	Q20_3	Q20_4	Q21	Q22_1	Q22_2	Q23	Q24	Q25	Q26	Q27	Q28	Q28A	Q29A_1	Q29A_2	Q29A_3	Q29A_4	Q29A_5	Q29A_6	Q29A_7	Q29A_8	Q29B	Q30_1	Q30_2	Q30_3	Q30_4	Q31_1	Q31_2	Q32	Q33	Q33A	Q34	WEIGHT
82	3	2	3	10	3	1	1	2	10	3	5	1	1	4861	2	4	3	3	3	4	3	3	3	4	3	4	3	3	4	3	4	3	4	4	3	 	2	2	2	2	3	 	 	 	 	 	0	2	2	4	4	4	5	5	4	4	2	 	1	1	 	2	2	1	2	3	0	0	0	1	0	0	1	0	0	1	0	0	5	4	2	1	-1	98	50	-1	96	-1	-1	-1	4	1	2	1	1	1	2	1	4	1	2	3	2	1	2	2	3	4	5	4	4	4	3	3	2	2	2	2	2	2	3	5	5	5	2	5	3	2	2	2	6	2	1	2	2	2	-1	1	3	2	3	1	 	0	0	1	0	3	1	3	2	 	2	.8771983807138
63	2	2	4	10	3	2	2	5	15	6	1	1	1	4862	2	4	3	4	3	5	4	3	2	5	3	4	3	3	3	5	4	1	5	3	2	15	2	2	2	1	2	4	 	 	 	 	1	4	4	5	3	4	5	5	5	5	1	 	1	3	 	4	1	1	1	3	0	0	0	0	0	0	1	1	0	1	0	0	5	2	3	3	70	33	32	59	29	52	68	77	2	1	1	1	2	1	2	1	4	2	3	2	2	3	1	1	4	4	4	4	4	4	3	3	2	1	2	2	2	2	5	5	5	4	2	5	5	2	1	1	6	2	1	1	1	2	2	2	2	2	2	2	 	0	0	1	0	3	3	1	2	 	2	.7032172901278
44	1	2	3	9	2	1	1	3	1	1	6	1	1	4863	1	5	5	5	4	4	4	4	4	4	4	4	3	4	5	4	5	4	5	4	4	7	1	1	1	1	1	3	2	5	4	1	5	1	5	1	1	1	1	1	1	1	4	2	 	2	2	 	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	4	4	1	1	77	90	98	92	79	96	95	96	2	3	3	4	1	2	4	1	3	2	1	2	2	1	1	3	4	4	5	5	2	2	2	2	2	2	1	1	1	2	4	3	5	5	1	5	5	1	2	2	1	2	1	3	2	2	2	1	1	3	3	3	 	0	0	1	0	3	4	1	2	 	2	.9875282439397
23	1	2	4	9	2	5	4	1	7	2	1	2	2	4864	2	3	3	3	4	3	2	3	3	1	3	3	3	3	5	3	3	1	5	5	5	3	1	1	1	1	1	4	5	1	3	2	5	5	5	5	5	5	5	5	5	5	5	 	1	3	 	4	2	3	3	2	0	1	0	1	0	1	0	0	0	0	0	0	5	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	5	5	2	2	2	6	2	9	 	2	1	2	2	2	2	2	2	 	0	0	1	0	3	3	2	2	 	2	2.4470742262996
26	1	2	1	12	4	1	1	2	16	7	1	1	1	4865	1	4	2	3	4	4	4	5	3	4	2	4	4	4	5	1	4	2	4	4	2	9	2	1	3	2	2	2	 	 	 	 	1	4	5	4	4	4	4	4	4	3	4	2	 	1	1	 	2	2	3	3	0	1	1	0	0	1	0	0	0	0	0	0	4	3	2	1	28	2	85	15	12	8	-1	-1	2	1	1	1	1	1	2	1	2	1	1	2	3	1	2	1	3	3	3	3	3	3	3	3	1	1	2	2	2	2	4	5	3	4	2	3	1	2	1	2	6	2	1	1	1	2	2	2	2	2	2	2	 	0	0	1	0	4	3	1	2	 	2	1.1988096704826
68	3	1	1	10	3	3	2	2	12	4	1	6	5	4866	1	5	4	3	5	4	3	3	4	5	5	5	4	3	5	4	5	4	4	4	4	10	2	3	2	2	2	 	 	 	 	 	0	4	4	5	3	5	5	5	3	3	1	1	 	2	2	 	2	3	3	3	0	1	0	1	0	0	0	0	0	1	0	0	3	-1	-1	-1	8	11	-1	18	12	-1	28	42	3	1	2	4	1	1	2	1	1	3	2	2	2	3	2	1	4	4	3	3	3	3	3	2	2	2	2	1	2	2	3	4	5	2	3	4	4	2	2	-1	6	2	3	4	1	2	2	2	2	2	2	2	 	0	0	1	0	3	3	2	2	 	2	.7673961422406
60	2	1	1	12	4	5	4	2	8	3	1	1	1	4867	1	4	1	2	1	3	4	5	5	4	3	3	4	1	4	2	2	2	5	5	3	3	2	3	2	2	3	 	 	 	 	 	0	1	1	1	1	5	5	5	5	5	4	1	 	1	2	 	2	2	2	3	0	0	0	0	0	0	1	1	0	1	0	0	5	5	5	5	3	5	28	6	1	3	0	0	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	3	3	3	4	4	3	4	4	2	2	2	2	2	2	5	5	5	1	2	1	1	2	1	2	5	2	1	2	2	1	2	2	2	2	2	2	 	0	1	0	0	4	3	4	2	 	2	.6029765102204
61	2	1	2	13	4	1	1	3	17	8	1	1	1	4868	2	3	2	3	4	3	4	5	4	5	3	4	4	4	5	3	5	3	5	5	4	7	1	2	1	1	1	3	1	4	5	 	4	4	4	4	4	4	4	4	4	3	4	 	1	1	 	2	2	2	3	3	0	0	1	0	0	1	1	0	0	0	0	0	3	3	3	2	0	3	50	-1	3	3	50	-1	3	2	2	3	4	4	4	3	4	3	3	3	3	3	3	2	4	3	3	4	4	4	3	3	1	1	2	2	1	1	3	4	2	4	2	5	4	1	2	2	1	2	1	1	1	2	2	2	2	2	2	2	 	0	1	0	0	3	3	4	2	 	2	.5997854025131
41	1	1	1	12	4	1	1	2	16	7	1	1	1	4869	2	4	3	4	2	4	4	4	2	3	3	3	4	4	4	2	3	3	4	4	3	 	3	2	1	3	3	3	 	 	 	 	1	1	2	3	2	3	5	3	3	4	1	 	1	1	 	1	2	2	3	3	0	1	0	0	0	1	0	0	0	1	0	0	5	4	4	5	15	-1	78	-1	28	22	90	12	3	2	3	1	2	1	1	1	3	2	1	1	2	3	2	1	3	3	3	3	3	3	3	3	2	2	2	2	2	2	4	5	3	3	4	2	2	2	1	2	6	2	2	 	1	2	2	2	2	2	2	2	 	0	0	1	0	3	3	2	2	 	2	.7609904733299
71	3	1	3	11	3	1	1	2	14	5	5	3	3	4870	2	5	2	2	2	3	2	3	3	4	3	3	3	3	4	2	3	3	5	4	4	7	1	2	2	2	2	1	 	 	 	 	1	4	3	2	3	4	5	4	4	5	4	 	1	3	 	1	1	1	3	3	0	1	1	0	0	1	0	0	0	0	0	0	2	2	2	1	15	12	14	2	11	30	84	15	2	2	2	1	2	2	2	1	4	1	2	1	1	2	1	1	3	4	4	3	3	4	4	4	1	1	2	1	1	2	4	5	4	3	3	4	4	1	1	2	4	2	1	2	1	1	2	1	2	1	2	2	 	0	1	0	0	4	3	4	2	 	2	.622551704953
54	2	2	3	11	3	1	1	3	12	4	1	1	1	4871	2	4	3	3	4	4	3	4	4	4	3	4	3	4	5	3	4	4	5	5	4	7	2	2	1	2	2	3	 	 	 	 	1	4	4	4	2	4	5	5	5	4	4	 	1	3	 	2	3	3	3	3	0	1	0	0	0	1	0	0	0	1	0	0	2	2	3	2	22	20	70	22	22	15	28	20	2	2	1	2	2	2	2	1	2	1	2	1	2	2	1	1	4	4	3	4	4	3	4	3	1	1	2	1	2	2	4	4	3	3	2	2	2	2	2	1	6	2	1	2	1	2	2	2	2	2	2	2	 	0	0	1	0	3	3	4	2	 	2	.8792566759684
63	2	1	1	9	2	1	1	2	5	2	2	1	1	4872	1	3	2	2	2	3	3	4	3	3	2	3	3	3	5	4	4	2	5	4	3	7	2	2	2	2	2	 	 	 	 	 	0	4	4	5	5	5	5	5	4	4	3	1	 	2	4	 	2	1	1	3	1	1	0	0	0	1	0	0	0	0	0	0	3	3	3	3	-1	-1	-1	-1	-1	-1	-1	-1	2	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	3	3	3	3	3	3	3	3	2	2	2	2	2	2	3	3	3	3	3	5	5	2	1	2	4	2	1	2	2	1	2	2	2	2	2	2	 	0	0	1	0	3	2	4	2	 	2	1.1537967329548
54	2	1	2	10	3	1	1	3	13	4	1	1	1	4873	1	2	1	2	4	4	2	3	5	5	2	4	4	2	4	4	4	3	5	5	3	2	2	2	2	2	3	 	 	 	 	 	0	1	1	4	3	3	5	4	5	5	1	1	 	3	4	 	1	2	1	3	0	0	0	1	0	0	0	0	0	1	0	1	5	2	2	2	35	-1	79	81	-1	-1	-1	-1	1	3	1	3	2	1	1	1	2	2	2	2	2	3	2	1	3	3	4	3	3	2	2	3	2	1	2	2	2	2	3	4	4	5	3	5	5	2	2	2	6	2	1	2	1	2	2	2	2	2	2	2	 	0	0	1	0	3	3	4	1	2	1	1.2397652318737
39	1	1	2	12	4	1	1	5	13	4	1	1	1	4874	1	3	1	3	3	4	2	5	4	3	3	3	4	2	4	3	4	2	5	5	3	11	2	3	3	2	2	 	 	 	 	 	0	3	3	4	3	4	5	4	4	5	1	1	 	3	1	 	2	2	2	3	0	0	0	0	0	0	1	1	0	1	0	0	3	2	1	3	8	3	89	86	10	29	91	23	3	1	1	1	1	1	1	1	3	2	3	2	4	4	2	1	4	4	5	5	5	4	4	4	2	1	2	2	2	2	5	3	1	4	3	5	5	2	2	2	5	2	3	1	1	2	2	2	2	2	2	2	 	0	1	0	0	4	3	2	2	 	1	1.3013523885016
24	1	2	3	9	2	5	4	2	4	2	4	2	2	4875	1	1	1	5	5	5	1	1	1	5	5	1	5	1	1	1	5	1	5	5	5	6	1	1	1	1	1	1	3	4	2	5	5	5	5	5	5	5	5	5	5	5	4	1	 	1	4	 	3	1	2	2	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	3	2	3	3	3	2	2	3	2	3	3	2	2	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	5	5	5	5	2	5	5	2	1	2	2	2	1	1	2	1	2	2	1	2	2	2	 	0	1	0	0	4	4	2	1	2	2	2.9518835238447
85	3	1	1	14	4	1	1	2	16	7	5	1	1	4876	1	5	3	2	2	4	2	5	4	4	2	3	4	2	5	1	5	3	5	4	3	7	1	2	2	2	2	1	 	 	 	 	1	4	5	4	5	5	5	5	4	2	5	2	 	1	2	 	3	2	3	3	1	1	0	0	0	1	0	0	0	0	0	0	2	2	3	1	20	17	69	14	0	64	71	0	3	1	2	1	2	2	3	2	1	3	2	2	3	2	1	1	3	2	4	4	2	2	3	2	1	1	2	2	1	1	3	4	2	3	3	1	1	1	1	2	2	2	1	2	1	2	2	1	2	2	2	2	 	0	0	1	0	3	3	4	2	 	2	.4076553718558
48	1	2	3	14	4	3	2	3	13	4	1	1	1	4877	2	5	2	4	3	3	4	4	4	5	4	3	4	3	4	2	4	3	4	4	4	1	2	2	1	1	2	4	3	 	 	 	2	5	4	4	5	5	4	4	4	4	4	 	2	1	 	2	2	3	3	3	0	1	0	1	0	1	0	0	0	0	0	0	2	3	2	2	27	22	57	34	26	32	60	8	3	1	1	1	1	2	2	1	3	2	3	1	2	2	1	1	3	4	4	5	5	4	2	2	1	1	2	1	2	2	4	3	3	4	3	2	2	2	1	2	6	2	1	2	1	2	2	-1	2	2	2	2	 	0	0	1	0	3	3	3	2	 	2	.9854971375893
68	3	2	1	13	4	1	1	2	11	3	5	1	1	4878	2	4	3	4	3	4	3	5	3	3	4	3	5	4	3	2	4	3	4	5	5	4	2	1	2	1	2	2	2	 	 	 	2	4	4	4	3	5	5	4	4	3	2	 	1	1	 	1	3	2	3	3	0	0	0	0	0	0	0	1	0	1	1	0	4	2	1	3	46	71	66	65	76	43	39	39	3	3	2	2	2	2	3	2	3	2	2	3	2	2	2	2	4	4	4	5	5	4	4	3	1	1	2	1	2	2	3	4	2	3	4	5	5	1	1	1	2	2	3	2	1	2	2	1	2	2	2	2	 	0	0	1	0	4	3	1	2	 	2	.8317011994298
28	1	1	3	10	3	1	1	4	6	2	1	2	2	4879	1	3	5	4	4	3	4	4	4	3	5	3	3	4	5	1	5	4	5	5	5	9	2	1	1	1	2	3	4	2	 	 	3	5	3	4	5	3	3	4	4	4	5	1	 	3	2	 	2	3	3	2	0	1	0	0	0	1	0	0	0	0	1	0	3	3	3	4	80	-1	12	15	17	-1	-1	16	2	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	2	3	4	4	4	4	1	1	2	2	2	2	3	3	3	3	3	3	3	1	1	1	3	1	2	 	1	2	2	2	2	2	2	2	 	1	0	0	0	2	2	1	1	1	2	2.1949517113913
59	2	1	4	5	1	1	1	2	13	4	1	1	1	4880	1	4	2	3	4	3	2	4	4	4	4	3	3	2	4	2	3	2	4	3	3	 	2	2	2	2	3	 	 	 	 	 	0	3	3	2	1	2	4	3	5	5	1	1	 	3	4	 	2	2	3	3	0	0	0	0	0	1	0	0	0	1	1	0	4	4	4	4	80	22	65	91	-1	18	81	14	2	2	1	1	1	2	2	2	3	3	2	1	1	1	1	1	3	3	4	3	4	3	3	3	2	2	2	2	2	2	3	5	5	4	2	1	1	2	2	2	3	2	1	2	1	2	2	2	2	2	2	2	 	0	0	1	0	3	3	4	2	 	2	.91096398306
44	1	1	3	13	4	1	1	4	16	7	1	3	3	4881	2	4	2	2	2	4	4	5	3	4	3	4	4	4	4	2	4	3	5	4	4	7	2	1	1	2	1	5	2	3	 	 	3	4	4	4	3	5	5	4	4	4	4	 	1	3	 	2	3	3	3	3	0	0	1	0	0	1	0	0	0	1	0	0	2	2	4	1	21	0	67	40	9	6	43	1	2	2	2	1	2	2	3	2	3	3	2	3	3	3	2	2	3	3	4	4	5	5	4	4	2	1	2	1	2	2	1	4	3	5	2	3	1	2	2	2	6	2	1	2	1	2	2	2	2	2	2	2	 	0	0	1	0	3	3	3	1	2	2	.9948754408796
67	3	1	4	13	4	1	1	4	16	7	5	1	1	4882	1	4	3	2	4	4	3	5	3	2	4	3	5	2	4	2	5	3	4	4	4	11	1	2	2	2	2	1	 	 	 	 	1	5	4	5	4	5	4	5	3	5	1	1	 	3	3	 	3	2	3	3	0	0	0	1	0	0	0	1	0	1	0	0	1	2	3	1	-1	-1	-1	-1	-1	-1	-1	-1	3	2	3	2	2	2	3	3	3	2	3	2	3	4	3	2	4	3	3	4	3	4	4	3	2	2	2	2	2	2	1	2	1	1	2	4	3	2	2	2	5	2	9	 	2	2	2	1	2	2	2	1	 	0	0	1	0	3	4	3	2	 	2	.6069245110456
25	1	2	3	10	3	5	4	4	17	8	1	1	1	4883	1	4	3	4	4	3	5	5	3	5	4	3	5	4	4	2	5	1	5	5	3	19	1	1	1	2	2	2	3	1	 	 	3	3	4	5	5	5	5	5	4	2	3	1	 	1	1	 	2	2	2	3	0	1	1	0	0	0	0	0	0	1	0	0	4	4	3	4	18	-1	59	-1	18	91	50	21	3	3	3	4	2	3	4	2	3	4	3	4	4	2	3	2	3	3	3	3	4	3	3	3	2	1	2	2	2	2	4	4	2	3	2	4	4	2	2	2	6	2	1	2	1	2	1	2	2	2	2	2	 	0	1	0	0	4	3	4	2	 	2	1.8824447508818
62	2	2	1	14	4	5	4	1	15	6	1	1	1	4884	1	5	3	4	4	4	3	4	4	4	4	4	4	4	4	3	4	3	5	5	3	7	2	2	2	2	2	 	 	 	 	 	0	4	4	4	4	5	5	5	4	4	1	1	 	3	2	 	3	3	3	3	1	0	1	0	0	0	0	0	0	1	0	0	2	2	2	1	24	55	56	27	27	54	44	0	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	1	4	4	4	4	4	4	4	4	1	1	2	2	2	2	3	3	2	3	2	4	3	2	2	2	1	2	3	2	1	2	2	2	2	2	2	2	 	0	0	1	0	3	2	3	2	 	2	.2802903827745
74	3	2	3	9	2	4	3	1	1	1	5	1	1	4885	2	5	1	4	4	3	3	5	5	2	4	5	4	4	3	3	4	4	5	5	1	11	1	1	2	1	2	4	1	2	 	 	3	4	4	5	5	5	5	5	5	5	2	 	1	1	 	2	2	1	3	2	0	0	0	0	0	0	1	0	0	1	1	0	5	3	3	5	42	72	64	39	69	64	34	75	4	2	4	1	2	3	4	1	4	3	4	4	2	3	1	1	4	4	5	3	4	4	3	3	2	1	2	2	2	2	4	4	3	5	3	5	5	1	2	2	6	2	1	2	2	2	2	1	1	2	2	2	 	0	0	1	0	3	3	4	2	 	2	.9764087642483
70	3	1	4	13	4	1	1	2	16	7	2	1	1	4886	1	5	4	4	3	4	3	5	5	5	3	4	3	4	5	4	5	2	5	4	5	9	1	1	2	1	2	1	2	4	 	 	3	3	4	5	4	5	5	5	3	3	1	1	 	1	2	 	2	2	3	3	1	1	0	0	0	1	0	0	0	0	0	0	4	5	3	3	50	49	31	59	23	7	24	0	3	3	2	1	1	1	2	2	1	3	3	2	1	3	1	1	3	3	3	3	3	3	3	3	2	2	2	2	2	2	3	4	2	4	2	5	2	2	1	2	6	2	1	2	1	2	2	1	2	2	2	2	 	0	1	0	0	4	3	3	1	2	2	.4076553718558
63	2	1	3	9	2	1	1	1	13	4	1	2	2	4887	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	2	2	2	2	2	 	 	 	 	 	0	3	3	3	3	3	3	3	3	3	3	 	1	3	 	4	3	1	3	3	0	0	0	1	0	0	0	0	0	1	1	0	3	3	3	3	50	-1	-1	-1	-1	-1	100	-1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	5	5	5	5	2	5	5	2	2	2	6	2	1	2	1	1	1	2	2	2	2	2	 	0	0	1	0	4	4	4	2	 	2	.7810343003347
67	3	2	4	10	3	1	1	2	14	5	5	3	3	4888	1	5	4	5	5	4	5	5	4	5	4	4	4	4	5	4	4	4	5	5	4	6	1	2	1	2	1	1	1	5	 	 	3	4	4	4	3	5	5	5	5	5	1	2	 	3	4	 	2	2	3	2	0	1	0	1	0	1	0	0	0	0	0	0	3	2	2	1	43	62	49	49	49	49	44	39	4	2	2	4	2	3	4	2	4	4	3	3	3	3	3	3	5	5	5	5	4	4	4	4	2	2	2	2	2	2	3	3	3	3	2	5	5	2	2	2	6	2	1	2	1	-1	-1	1	-1	-1	-1	-1	 	0	0	1	0	3	4	3	2	 	2	.7732598165744
62	2	1	4	10	3	1	1	2	12	4	6	3	3	4889	1	5	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	2	2	2	2	2	 	 	 	 	 	0	5	5	4	5	5	5	5	5	5	4	1	 	3	4	 	2	2	2	2	0	0	1	0	0	0	1	0	0	1	0	0	5	5	5	3	0	0	0	0	0	0	100	0	2	1	1	2	1	1	2	1	2	3	4	3	3	2	3	1	4	4	3	3	3	3	4	4	2	2	2	1	2	2	3	3	3	3	2	2	2	1	2	1	6	2	3	2	2	2	2	2	2	2	2	2	1	0	0	1	0	3	3	1	2	 	2	.758369444114
38	1	2	4	9	2	1	1	4	13	4	7	3	3	4890	2	1	1	1	3	1	2	2	2	4	2	2	2	2	1	2	1	1	1	2	3	 	2	1	2	2	2	2	 	 	 	 	1	5	4	3	2	5	5	5	1	2	1	 	1	3	 	4	2	2	3	3	0	1	1	0	0	0	0	1	0	0	0	0	5	2	2	1	51	-1	64	-1	33	60	59	65	2	2	1	1	1	2	2	1	2	3	2	2	2	2	2	2	3	3	4	4	4	4	4	4	2	2	2	2	2	2	1	1	2	4	3	5	3	2	2	2	6	2	1	1	2	2	2	2	1	2	2	2	 	0	1	0	0	4	3	3	2	 	1	1.5645456624524
47	1	1	3	13	4	5	4	1	14	5	1	1	1	4891	2	4	3	4	4	3	4	4	3	3	3	3	3	4	3	3	4	3	5	3	3	7	2	3	3	3	3	 	 	 	 	 	0	2	2	2	2	4	4	4	4	4	1	 	1	3	 	1	2	2	2	2	0	0	0	1	0	0	0	1	0	1	0	0	5	2	2	3	49	50	72	61	51	71	75	50	2	2	3	2	2	2	2	3	2	3	3	2	2	2	2	1	3	3	3	3	3	3	3	3	1	1	2	2	1	2	3	3	3	3	2	4	4	2	2	2	6	2	1	2	1	2	2	2	2	2	2	2	 	0	0	1	0	3	3	4	1	2	2	.5124475899588
26	1	2	2	12	4	5	4	2	14	5	1	1	1	4892	1	5	2	5	5	5	3	3	5	5	5	5	5	5	5	1	5	4	5	5	4	1	2	2	2	2	2	 	 	 	 	 	0	5	5	5	5	5	5	5	5	5	5	1	 	1	4	 	2	3	3	3	0	1	0	1	0	1	0	0	0	0	0	0	4	4	1	1	-1	-1	-1	-1	-1	-1	-1	-1	4	3	4	4	4	3	4	3	3	3	3	3	4	4	4	3	3	3	4	4	3	4	3	2	1	1	1	1	1	2	5	4	4	5	2	1	1	2	2	2	5	2	3	2	1	2	3	3	3	3	3	3	 	0	0	1	0	4	4	4	2	 	2	1.416668211668
69	3	1	2	10	3	1	1	2	10	3	1	1	1	4893	1	5	3	4	5	4	4	4	4	5	4	4	4	4	4	4	5	2	4	5	4	1	2	2	2	2	2	 	 	 	 	 	0	5	5	5	5	5	5	5	5	5	5	1	 	1	4	 	2	3	3	2	0	0	1	1	0	1	0	0	0	0	0	0	1	4	3	1	0	73	100	50	50	50	74	50	2	1	1	1	1	1	2	2	2	1	2	2	1	2	3	1	4	3	4	5	4	4	3	3	2	2	2	2	2	2	5	4	5	4	3	2	1	2	2	2	6	2	1	2	2	2	2	1	2	1	2	1	 	0	0	1	0	4	3	4	2	 	1	.7031301438927
75	3	2	3	10	3	1	1	2	14	5	5	1	1	4894	2	5	5	4	5	5	5	5	1	5	3	1	4	5	3	1	5	1	1	5	4	11	2	2	1	3	2	3	 	 	 	 	1	4	3	3	3	5	5	5	5	5	1	 	1	2	 	1	3	3	3	3	0	0	0	0	1	0	0	0	0	1	1	0	3	3	3	3	-1	-1	-1	-1	50	50	-1	-1	2	1	1	1	1	2	2	2	3	2	1	2	2	3	2	2	3	3	3	3	3	3	3	3	1	1	1	2	2	2	5	4	4	4	1	3	3	2	2	2	6	2	1	2	2	2	2	1	2	2	2	2	 	0	0	1	0	3	3	4	2	 	2	.7116289976398
71	3	2	1	12	4	1	1	2	16	7	5	1	1	4895	1	5	1	3	4	3	3	3	3	5	3	3	3	5	4	1	5	2	5	3	3	1	1	2	2	1	2	1	4	 	 	 	2	5	5	4	5	5	5	5	4	3	1	2	 	3	3	 	3	3	3	3	0	1	1	0	0	1	0	0	0	0	0	0	1	2	3	1	0	13	63	30	6	-1	-1	-1	3	1	1	1	2	2	2	2	2	2	3	3	3	2	3	1	3	3	3	5	4	4	4	4	1	1	1	1	1	2	3	3	3	3	2	1	1	2	2	2	6	2	1	2	2	2	2	1	2	2	2	2	 	0	1	0	0	4	2	4	1	2	2	.5709594056497
53	2	1	2	9	2	1	1	2	14	5	1	1	1	4896	2	2	3	4	3	5	3	4	3	5	3	5	5	2	2	4	5	3	2	5	4	3	2	1	1	2	2	3	2	 	 	 	2	1	3	3	1	1	1	1	2	2	1	 	1	3	 	1	2	2	3	2	0	0	1	0	0	0	1	0	0	1	0	0	4	3	3	2	33	88	-1	36	81	34	72	86	2	2	1	1	2	1	2	1	4	1	3	2	1	1	1	1	3	3	3	3	3	3	3	3	2	2	2	2	2	2	5	4	3	3	2	5	4	2	2	1	1	2	1	2	1	2	2	2	2	2	2	2	 	0	0	1	0	4	3	3	2	 	2	1.3844909788339
35	1	2	1	12	4	1	1	4	10	3	7	1	1	4897	2	5	4	4	4	4	4	5	3	4	5	4	4	4	4	4	5	3	5	5	4	14	1	1	1	1	1	2	1	4	5	3	5	5	5	5	5	4	5	5	5	4	5	 	1	3	 	1	3	2	3	3	0	1	1	0	1	0	0	0	0	0	0	0	5	2	2	1	28	-1	36	26	-1	62	-1	-1	2	1	1	3	3	3	2	1	2	2	2	3	2	2	3	2	4	4	4	4	4	4	4	4	1	1	2	2	2	2	4	4	4	4	4	5	4	1	2	2	3	1	9	 	2	1	2	2	1	2	2	2	 	0	0	1	0	2	3	2	2	 	2	.8837180983059
41	1	2	1	10	3	5	4	4	5	2	1	3	3	4898	1	5	2	4	5	4	5	3	4	4	5	5	3	4	4	3	5	2	4	5	5	10	2	1	2	1	2	2	2	 	 	 	2	4	5	3	4	4	3	5	4	3	3	1	 	3	1	 	3	3	3	2	0	1	0	1	0	0	0	0	0	1	0	0	5	3	3	3	25	50	0	49	49	0	46	46	4	2	2	3	3	2	4	2	4	3	4	3	3	2	3	3	5	4	3	4	3	3	3	3	2	2	1	1	2	2	3	4	3	4	3	2	2	1	2	1	3	1	3	1	2	2	2	2	2	2	2	2	1	0	0	1	0	3	3	1	2	 	2	.8704581407211
59	2	2	1	6	1	3	2	3	9	3	1	3	3	4899	2	2	2	4	3	2	4	3	3	2	2	2	3	3	3	4	2	3	3	2	2	 	2	1	2	1	2	4	2	 	 	 	2	2	3	2	2	1	3	2	2	1	1	 	1	2	 	1	1	2	2	2	0	1	0	0	0	0	0	0	0	1	1	0	2	3	2	2	34	32	73	62	-1	61	-1	29	2	2	1	1	-1	1	2	2	2	3	2	1	3	2	2	1	1	2	2	2	2	2	2	2	1	1	1	2	2	1	4	3	4	3	2	5	5	2	-1	1	2	1	1	1	3	1	1	1	1	3	-1	3	 	1	0	0	0	3	4	1	1	1	2	.9702135907096
49	1	2	1	13	4	1	1	3	16	7	1	3	3	4900	1	5	2	4	3	4	2	5	4	5	5	4	4	3	5	3	4	3	5	4	4	7	1	1	2	1	1	1	4	1	5	 	4	5	5	5	5	5	5	5	4	2	5	2	 	1	1	 	2	3	3	3	0	1	1	1	0	0	0	0	0	0	0	0	2	3	2	1	28	39	48	61	4	16	17	95	3	2	2	3	4	4	2	2	4	4	3	2	3	2	2	1	2	3	4	5	5	5	4	3	1	1	1	1	1	2	3	4	4	5	3	5	5	1	2	2	3	2	1	2	1	-1	-1	-1	-1	-1	-1	-1	 	1	0	0	0	3	4	4	2	 	2	.9322942093709
